,Date/Time,Year,Month,Day,Max_Temp,Min_Temp,Mean_Temp
0,2016-01-01,2016,1,1,-1.5,-19.9,-10.7
1,2016-01-02,2016,1,2,-5.9,-22.1,-14.0
2,2016-01-03,2016,1,3,-9.0,-23.5,-16.3
3,2016-01-04,2016,1,4,-3.8,-21.5,-12.7
4,2016-01-05,2016,1,5,-8.8,-19.3,-14.1
5,2016-01-06,2016,1,6,-11.8,-21.1,-16.5
6,2016-01-07,2016,1,7,,-13.2,
7,2016-01-08,2016,1,8,-8.3,-22.6,-15.5
8,2016-01-09,2016,1,9,,-25.9,
9,2016-01-10,2016,1,10,0.0,-20.9,-10.5
10,2016-01-11,2016,1,11,-0.6,-9.7,-5.2
11,2016-01-12,2016,1,12,-4.8,-16.0,-10.4
12,2016-01-13,2016,1,13,1.4,-12.8,-5.7
13,2016-01-14,2016,1,14,1.4,-9.2,-3.9
14,2016-01-15,2016,1,15,-9.2,-15.7,-12.5
15,2016-01-16,2016,1,16,-15.4,-18.7,-17.1
16,2016-01-17,2016,1,17,-15.3,-18.9,-17.1
17,2016-01-18,2016,1,18,-2.8,-17.8,-10.3
18,2016-01-19,2016,1,19,-0.2,-20.2,-10.2
19,2016-01-20,2016,1,20,-8.4,-19.6,-14.0
20,2016-01-21,2016,1,21,-4.9,-21.1,-13.0
21,2016-01-22,2016,1,22,-3.7,-11.9,-7.8
22,2016-01-23,2016,1,23,-4.4,-14.8,-9.6
23,2016-01-24,2016,1,24,2.0,-16.3,-7.2
24,2016-01-25,2016,1,25,-6.4,-19.6,-13.0
25,2016-01-26,2016,1,26,8.3,-17.9,-4.8
26,2016-01-27,2016,1,27,,-10.3,
27,2016-01-28,2016,1,28,11.1,-0.5,5.3
28,2016-01-29,2016,1,29,2.1,-15.9,-6.9
29,2016-01-30,2016,1,30,0.5,-16.7,-8.1
30,2016-01-31,2016,1,31,-0.4,-7.5,-4.0
31,2016-02-01,2016,2,1,-3.6,-11.6,-7.6
32,2016-02-02,2016,2,2,-3.7,-17.6,-10.7
