,Date/Time,Year,Month,Day,Max_Temp,Min_Temp,Mean_Temp
0,2016-01-01,2016,1,1,-1.7,-4.6,-3.2
1,2016-01-02,2016,1,2,-1.3,-4.5,-2.9
2,2016-01-03,2016,1,3,0.0,-9.6,-4.8
3,2016-01-04,2016,1,4,-9.6,-17.6,-13.6
4,2016-01-05,2016,1,5,-4.1,-18.9,-11.5
5,2016-01-06,2016,1,6,0.0,-9.4,-4.7
6,2016-01-07,2016,1,7,3.2,-8.7,-2.8
7,2016-01-08,2016,1,8,3.3,-6.6,-1.7
8,2016-01-09,2016,1,9,5.6,1.8,3.7
9,2016-01-10,2016,1,10,5.1,-8.2,-1.6
10,2016-01-11,2016,1,11,-8.2,-12.0,-10.1
11,2016-01-12,2016,1,12,-3.8,-11.5,-7.7
12,2016-01-13,2016,1,13,-9.2,-11.4,-10.3
13,2016-01-14,2016,1,14,-3.7,-9.9,-6.8
14,2016-01-15,2016,1,15,3.7,-3.7,0.0
15,2016-01-16,2016,1,16,2.2,-4.3,-1.1
16,2016-01-17,2016,1,17,-3.0,-12.6,-7.8
17,2016-01-18,2016,1,18,-9.2,-12.8,-11.0
18,2016-01-19,2016,1,19,-6.2,-16.6,-11.4
19,2016-01-20,2016,1,20,-6.1,-13.1,-9.6
20,2016-01-21,2016,1,21,-3.9,-9.7,-6.8
21,2016-01-22,2016,1,22,-4.7,-18.2,-11.5
22,2016-01-23,2016,1,23,-6.1,-14.2,-10.2
23,2016-01-24,2016,1,24,-1.7,-10.5,-6.1
24,2016-01-25,2016,1,25,3.4,-2.2,0.6
25,2016-01-26,2016,1,26,4.5,-0.6,2.0
26,2016-01-27,2016,1,27,-0.6,-4.2,-2.4
27,2016-01-28,2016,1,28,0.4,-3.5,-1.6
28,2016-01-29,2016,1,29,-1.9,-10.1,-6.0
29,2016-01-30,2016,1,30,3.7,-7.8,-2.1
30,2016-01-31,2016,1,31,9.1,-2.8,3.2
31,2016-02-01,2016,2,1,5.6,-1.8,1.9
32,2016-02-02,2016,2,2,2.1,-6.1,-2.0
33,2016-02-03,2016,2,3,14.5,1.1,7.8
34,2016-02-04,2016,2,4,2.4,-2.9,-0.3
35,2016-02-05,2016,2,5,1.2,-4.0,-1.4
36,2016-02-06,2016,2,6,2.3,-3.7,-0.7
37,2016-02-07,2016,2,7,6.2,-4.2,1.0
38,2016-02-08,2016,2,8,6.3,-0.3,3.0
39,2016-02-09,2016,2,9,0.8,-3.5,-1.4
40,2016-02-10,2016,2,10,-3.5,-14.9,-9.2
41,2016-02-11,2016,2,11,-11.4,-16.8,-14.1
42,2016-02-12,2016,2,12,-6.5,-15.9,-11.2
43,2016-02-13,2016,2,13,-15.9,-24.8,-20.4
44,2016-02-14,2016,2,14,-11.4,-26.3,-18.9
45,2016-02-15,2016,2,15,-1.9,-18.2,-10.1
