,Date/Time,Year,Month,Day,Max_Temp,Min_Temp,Mean_Temp
0,2017-01-01,2017,1,1,-1.7,-15.3,-8.5
1,2017-01-02,2017,1,2,0.2,-5.7,-2.8
2,2017-01-03,2017,1,3,-4.1,-19.9,-12.0
3,2017-01-04,2017,1,4,0.1,-15.3,-7.6
4,2017-01-05,2017,1,5,5.3,-2.9,1.2
5,2017-01-06,2017,1,6,-1.1,-5.2,-3.2
6,2017-01-07,2017,1,7,-4.9,-9.4,-7.2
7,2017-01-08,2017,1,8,-1.3,-8.6,-5.0
8,2017-01-09,2017,1,9,-6.6,-14.0,-10.3
9,2017-01-10,2017,1,10,-4.8,-19.1,-12.0
10,2017-01-11,2017,1,11,0.3,-22.0,-10.9
11,2017-01-12,2017,1,12,6.4,-0.6,2.9
12,2017-01-13,2017,1,13,7.0,-11.0,-2.0
13,2017-01-14,2017,1,14,-11.0,-15.6,-13.3
14,2017-01-15,2017,1,15,-7.3,-24.9,-16.1
15,2017-01-16,2017,1,16,-10.5,-27.3,-18.9
16,2017-01-17,2017,1,17,-5.1,-11.8,-8.5
17,2017-01-18,2017,1,18,-8.3,-11.7,-10.0
18,2017-01-19,2017,1,19,-5.1,-14.9,-10.0
19,2017-01-20,2017,1,20,-1.2,-6.6,-3.9
20,2017-01-21,2017,1,21,-3.1,-5.8,-4.5
21,2017-01-22,2017,1,22,-2.0,-11.3,-6.7
22,2017-01-23,2017,1,23,-6.5,-23.7,-15.1
23,2017-01-24,2017,1,24,2.4,-23.6,-10.6
24,2017-01-25,2017,1,25,-2.7,-19.0,-10.9
25,2017-01-26,2017,1,26,3.1,-2.7,0.2
26,2017-01-27,2017,1,27,1.6,-5.2,-1.8
27,2017-01-28,2017,1,28,-0.6,-4.9,-2.8
28,2017-01-29,2017,1,29,-0.6,-4.5,-2.6
29,2017-01-30,2017,1,30,1.7,-15.8,-7.1
30,2017-01-31,2017,1,31,-2.7,-20.2,-11.5
31,2017-02-01,2017,2,1,-4.3,-23.8,-14.1
32,2017-02-02,2017,2,2,-4.4,-15.8,-10.1
33,2017-02-03,2017,2,3,-4.8,-23.5,-14.2
34,2017-02-04,2017,2,4,-9.9,-26.4,-18.2
35,2017-02-05,2017,2,5,-11.8,-19.7,-15.8
36,2017-02-06,2017,2,6,-5.8,-18.4,-12.1
37,2017-02-07,2017,2,7,-11.0,-25.2,-18.1
38,2017-02-08,2017,2,8,-7.5,-26.2,-16.9
39,2017-02-09,2017,2,9,-3.2,-14.0,-8.6
40,2017-02-10,2017,2,10,4.4,-8.8,-2.2
41,2017-02-11,2017,2,11,-7.5,-25.0,-16.3
42,2017-02-12,2017,2,12,-6.5,-25.9,-16.2
43,2017-02-13,2017,2,13,-6.8,-25.4,-16.1
44,2017-02-14,2017,2,14,-3.1,-7.1,-5.1
45,2017-02-15,2017,2,15,-0.7,-3.7,-2.2
46,2017-02-16,2017,2,16,1.4,-4.7,-1.7
47,2017-02-17,2017,2,17,-0.4,-3.3,-1.9
48,2017-02-18,2017,2,18,-0.7,-4.7,-2.7
49,2017-02-19,2017,2,19,2.0,-6.9,-2.5
50,2017-02-20,2017,2,20,-2.7,-5.7,-4.2
51,2017-02-21,2017,2,21,-1.9,-6.2,-4.1
52,2017-02-22,2017,2,22,3.6,-13.5,-5.0
53,2017-02-23,2017,2,23,5.1,-18.2,-6.6
54,2017-02-24,2017,2,24,4.6,-1.8,1.4
55,2017-02-25,2017,2,25,0.1,-3.9,-1.9
56,2017-02-26,2017,2,26,9.2,0.1,4.7
57,2017-02-27,2017,2,27,0.9,-6.2,-2.7
58,2017-02-28,2017,2,28,-2.8,-10.0,-6.4
59,2017-03-01,2017,3,1,3.0,-15.8,-6.4
60,2017-03-02,2017,3,2,3.0,-5.2,-1.1
61,2017-03-03,2017,3,3,-1.3,-7.9,-4.6
62,2017-03-04,2017,3,4,-7.1,-12.5,-9.8
63,2017-03-05,2017,3,5,-2.0,-10.0,-6.0
64,2017-03-06,2017,3,6,0.3,-5.4,-2.6
65,2017-03-07,2017,3,7,1.9,-17.5,-7.8
66,2017-03-08,2017,3,8,3.0,-20.2,-8.6
67,2017-03-09,2017,3,9,7.4,-0.1,3.7
68,2017-03-10,2017,3,10,0.0,-8.9,-4.5
69,2017-03-11,2017,3,11,-6.4,-13.6,-10.0
70,2017-03-12,2017,3,12,-7.9,-14.1,-11.0
71,2017-03-13,2017,3,13,-1.4,-15.8,-8.6
72,2017-03-14,2017,3,14,0.0,-16.5,-8.3
73,2017-03-15,2017,3,15,6.7,-8.7,-1.0
74,2017-03-16,2017,3,16,3.5,-8.9,-2.7
75,2017-03-17,2017,3,17,1.9,-11.3,-4.7
76,2017-03-18,2017,3,18,0.7,-19.1,-9.2
77,2017-03-19,2017,3,19,5.2,-22.4,-8.6
78,2017-03-20,2017,3,20,-1.8,-8.0,-4.9
79,2017-03-21,2017,3,21,0.2,-3.8,-1.8
80,2017-03-22,2017,3,22,4.6,-4.4,0.1
81,2017-03-23,2017,3,23,-0.2,-11.3,-5.8
82,2017-03-24,2017,3,24,-5.8,-21.0,-13.4
83,2017-03-25,2017,3,25,1.5,-18.6,-8.6
84,2017-03-26,2017,3,26,-7.9,-21.2,-14.6
85,2017-03-27,2017,3,27,-0.7,-18.0,-9.4
86,2017-03-28,2017,3,28,3.9,-18.6,-7.4
87,2017-03-29,2017,3,29,3.7,-2.1,0.8
88,2017-03-30,2017,3,30,1.4,-1.8,-0.2
89,2017-03-31,2017,3,31,-0.1,-2.6,-1.4
90,2017-04-01,2017,4,1,-0.3,-7.0,-3.7
91,2017-04-02,2017,4,2,-1.2,-9.4,-5.3
92,2017-04-03,2017,4,3,-1.1,-3.6,-2.4
93,2017-04-04,2017,4,4,-0.6,-3.5,-2.1
94,2017-04-05,2017,4,5,1.8,-12.5,-5.4
95,2017-04-06,2017,4,6,6.3,-10.8,-2.3
96,2017-04-07,2017,4,7,5.1,-1.6,1.8
97,2017-04-08,2017,4,8,11.6,0.6,6.1
98,2017-04-09,2017,4,9,7.6,-0.9,3.4
99,2017-04-10,2017,4,10,9.7,0.2,5.0
100,2017-04-11,2017,4,11,10.9,0.2,5.6
101,2017-04-12,2017,4,12,3.3,-0.9,1.2
102,2017-04-13,2017,4,13,7.0,-0.5,3.3
103,2017-04-14,2017,4,14,3.1,-6.2,-1.6
104,2017-04-15,2017,4,15,5.5,-7.4,-1.0
105,2017-04-16,2017,4,16,7.0,-6.5,0.3
106,2017-04-17,2017,4,17,-0.4,-9.4,-4.9
107,2017-04-18,2017,4,18,-3.2,-17.9,-10.6
108,2017-04-19,2017,4,19,2.3,-19.9,-8.8
109,2017-04-20,2017,4,20,5.3,-18.0,-6.4
110,2017-04-21,2017,4,21,3.0,-4.6,-0.8
111,2017-04-22,2017,4,22,3.6,-2.2,0.7
112,2017-04-23,2017,4,23,3.0,-1.7,0.7
113,2017-04-24,2017,4,24,9.0,-4.3,2.4
114,2017-04-25,2017,4,25,2.9,-8.1,-2.6
115,2017-04-26,2017,4,26,9.3,-7.7,0.8
116,2017-04-27,2017,4,27,5.6,-0.2,2.7
117,2017-04-28,2017,4,28,5.1,-0.1,2.5
118,2017-04-29,2017,4,29,13.6,1.7,7.7
119,2017-04-30,2017,4,30,5.9,-1.7,2.1
120,2017-05-01,2017,5,1,5.7,-7.6,-1.0
121,2017-05-02,2017,5,2,6.9,-9.1,-1.1
122,2017-05-03,2017,5,3,12.0,0.2,6.1
123,2017-05-04,2017,5,4,7.9,-1.8,3.1
124,2017-05-05,2017,5,5,12.8,-2.2,5.3
125,2017-05-06,2017,5,6,11.8,-3.2,4.3
126,2017-05-07,2017,5,7,15.8,2.3,9.1
127,2017-05-08,2017,5,8,15.6,1.2,8.4
128,2017-05-09,2017,5,9,9.2,1.1,5.2
129,2017-05-10,2017,5,10,10.5,0.9,5.7
130,2017-05-11,2017,5,11,5.8,0.7,3.3
131,2017-05-12,2017,5,12,10.7,0.5,5.6
132,2017-05-13,2017,5,13,8.9,-3.7,2.6
133,2017-05-14,2017,5,14,20.9,-3.7,8.6
134,2017-05-15,2017,5,15,19.8,-2.2,8.8
135,2017-05-16,2017,5,16,11.5,5.5,8.5
136,2017-05-17,2017,5,17,9.2,3.7,6.5
137,2017-05-18,2017,5,18,16.8,1.2,9.0
138,2017-05-19,2017,5,19,17.0,3.5,10.3
139,2017-05-20,2017,5,20,6.2,0.6,3.4
140,2017-05-21,2017,5,21,3.3,0.7,2.0
141,2017-05-22,2017,5,22,7.5,-2.5,2.5
142,2017-05-23,2017,5,23,19.2,-3.3,8.0
143,2017-05-24,2017,5,24,17.3,1.1,9.2
144,2017-05-25,2017,5,25,13.2,-2.4,5.4
145,2017-05-26,2017,5,26,19.8,-2.9,8.5
146,2017-05-27,2017,5,27,10.4,-1.8,4.3
147,2017-05-28,2017,5,28,10.8,-0.9,5.0
148,2017-05-29,2017,5,29,9.6,-4.0,2.8
149,2017-05-30,2017,5,30,20.0,-4.8,7.6
150,2017-05-31,2017,5,31,20.1,-1.5,9.3
151,2017-06-01,2017,6,1,13.6,7.8,10.7
152,2017-06-02,2017,6,2,12.2,6.0,9.1
153,2017-06-03,2017,6,3,12.6,4.0,8.3
154,2017-06-04,2017,6,4,7.6,2.6,5.1
155,2017-06-05,2017,6,5,6.3,2.6,4.5
156,2017-06-06,2017,6,6,15.9,-1.0,7.5
157,2017-06-07,2017,6,7,15.2,-2.8,6.2
158,2017-06-08,2017,6,8,24.0,-3.5,10.3
159,2017-06-09,2017,6,9,27.6,5.7,16.7
160,2017-06-10,2017,6,10,16.3,6.7,11.5
161,2017-06-11,2017,6,11,25.1,6.5,15.8
162,2017-06-12,2017,6,12,17.3,3.5,10.4
163,2017-06-13,2017,6,13,13.1,-0.3,6.4
164,2017-06-14,2017,6,14,8.4,2.6,5.5
165,2017-06-15,2017,6,15,15.2,-1.1,7.1
166,2017-06-16,2017,6,16,16.5,0.0,8.3
167,2017-06-17,2017,6,17,18.6,2.2,10.4
168,2017-06-18,2017,6,18,19.6,10.3,15.0
169,2017-06-19,2017,6,19,25.6,13.1,19.4
170,2017-06-20,2017,6,20,31.3,17.8,24.6
171,2017-06-21,2017,6,21,25.0,11.8,18.4
172,2017-06-22,2017,6,22,25.4,11.2,18.3
173,2017-06-23,2017,6,23,17.4,10.7,14.1
174,2017-06-24,2017,6,24,16.7,9.6,13.2
175,2017-06-25,2017,6,25,24.7,6.6,15.7
176,2017-06-26,2017,6,26,26.0,4.3,15.2
177,2017-06-27,2017,6,27,23.7,3.6,13.7
178,2017-06-28,2017,6,28,20.8,3.4,12.1
179,2017-06-29,2017,6,29,20.7,6.8,13.8
180,2017-06-30,2017,6,30,23.1,7.3,15.2
181,2017-07-01,2017,7,1,11.5,2.8,7.2
182,2017-07-02,2017,7,2,15.4,7.6,11.5
183,2017-07-03,2017,7,3,27.4,10.3,18.9
184,2017-07-04,2017,7,4,21.5,6.0,13.8
185,2017-07-05,2017,7,5,22.5,2.2,12.4
186,2017-07-06,2017,7,6,27.1,7.1,17.1
187,2017-07-07,2017,7,7,24.1,12.4,18.3
188,2017-07-08,2017,7,8,24.0,14.6,19.3
189,2017-07-09,2017,7,9,26.0,10.9,18.5
190,2017-07-10,2017,7,10,27.5,10.4,19.0
191,2017-07-11,2017,7,11,26.1,13.4,19.8
192,2017-07-12,2017,7,12,24.1,10.0,17.1
193,2017-07-13,2017,7,13,22.0,4.2,13.1
194,2017-07-14,2017,7,14,24.1,3.2,13.7
195,2017-07-15,2017,7,15,26.6,3.3,15.0
196,2017-07-16,2017,7,16,28.1,4.1,16.1
197,2017-07-17,2017,7,17,29.1,9.2,19.2
198,2017-07-18,2017,7,18,31.3,5.9,18.6
199,2017-07-19,2017,7,19,28.5,15.7,22.1
200,2017-07-20,2017,7,20,27.5,10.2,18.9
201,2017-07-21,2017,7,21,25.3,10.3,17.8
202,2017-07-22,2017,7,22,21.9,8.0,15.0
203,2017-07-23,2017,7,23,18.8,5.8,12.3
204,2017-07-24,2017,7,24,19.1,4.1,11.6
205,2017-07-25,2017,7,25,22.0,3.4,12.7
206,2017-07-26,2017,7,26,25.7,3.1,14.4
207,2017-07-27,2017,7,27,28.0,8.7,18.4
208,2017-07-28,2017,7,28,21.9,10.2,16.1
209,2017-07-29,2017,7,29,22.4,10.3,16.4
210,2017-07-30,2017,7,30,18.1,5.5,11.8
