,Date/Time,Year,Month,Day,Max_Temp,Min_Temp,Mean_Temp
0,2016-01-01,2016,1,1,-10.0,-17.0,-13.5
1,2016-01-02,2016,1,2,-12.0,-22.0,-17.0
2,2016-01-03,2016,1,3,-7.0,-25.0,-16.0
3,2016-01-04,2016,1,4,-13.0,-22.0,-17.5
4,2016-01-05,2016,1,5,-14.0,-15.0,-14.5
5,2016-01-06,2016,1,6,-9.0,-15.0,-12.0
6,2016-01-07,2016,1,7,-7.0,-13.0,-10.0
7,2016-01-08,2016,1,8,-9.0,-12.0,-10.5
8,2016-01-09,2016,1,9,-7.0,-14.0,-10.5
9,2016-01-10,2016,1,10,-5.0,-9.0,-7.0
10,2016-01-11,2016,1,11,-3.0,-7.0,-5.0
11,2016-01-12,2016,1,12,0.0,-4.0,-2.0
12,2016-01-13,2016,1,13,-1.0,-4.0,-2.5
13,2016-01-14,2016,1,14,1.0,-3.0,-1.0
14,2016-01-15,2016,1,15,2.0,-5.0,-1.5
15,2016-01-16,2016,1,16,1.0,-7.0,-3.0
16,2016-01-17,2016,1,17,3.0,-5.0,-1.0
17,2016-01-18,2016,1,18,1.0,-4.0,-1.5
18,2016-01-19,2016,1,19,1.0,-5.0,-2.0
19,2016-01-20,2016,1,20,2.0,-4.0,-1.0
20,2016-01-21,2016,1,21,4.0,-3.0,0.5
21,2016-01-22,2016,1,22,4.0,-6.0,-1.0
22,2016-01-23,2016,1,23,3.0,-4.0,-0.5
23,2016-01-24,2016,1,24,2.0,-3.0,-0.5
24,2016-01-25,2016,1,25,2.0,-6.0,-2.0
25,2016-01-26,2016,1,26,5.0,-7.0,-1.0
26,2016-01-27,2016,1,27,6.0,-3.0,1.5
27,2016-01-28,2016,1,28,9.0,3.0,6.0
28,2016-01-29,2016,1,29,1.0,-7.0,-3.0
29,2016-01-30,2016,1,30,2.0,-5.0,-1.5
30,2016-01-31,2016,1,31,1.0,-6.0,-2.5
31,2016-02-01,2016,2,1,-2.0,-6.0,-4.0
32,2016-02-02,2016,2,2,-1.0,-14.0,-7.5
33,2016-02-03,2016,2,3,-2.0,-11.0,-6.5
34,2016-02-04,2016,2,4,6.0,-9.0,-1.5
35,2016-02-05,2016,2,5,7.0,-3.0,2.0
36,2016-02-06,2016,2,6,3.0,-5.0,-1.0
37,2016-02-07,2016,2,7,-1.0,-2.0,-1.5
38,2016-02-08,2016,2,8,3.0,-3.0,0.0
39,2016-02-09,2016,2,9,8.0,-4.0,2.0
40,2016-02-10,2016,2,10,8.0,-2.0,3.0
41,2016-02-11,2016,2,11,5.0,-1.0,2.0
42,2016-02-12,2016,2,12,6.0,1.0,3.5
43,2016-02-13,2016,2,13,2.0,-5.0,-1.5
44,2016-02-14,2016,2,14,3.0,-3.0,0.0
45,2016-02-15,2016,2,15,3.0,-4.0,-0.5
46,2016-02-16,2016,2,16,3.0,-5.0,-1.0
47,2016-02-17,2016,2,17,2.0,-2.0,0.0
48,2016-02-18,2016,2,18,2.0,1.0,1.5
49,2016-02-19,2016,2,19,4.0,-2.0,1.0
50,2016-02-20,2016,2,20,3.0,-5.0,-1.0
51,2016-02-21,2016,2,21,6.0,-7.0,-0.5
52,2016-02-22,2016,2,22,4.0,-4.0,0.0
53,2016-02-23,2016,2,23,3.0,-12.0,-4.5
54,2016-02-24,2016,2,24,6.0,-8.0,-1.0
55,2016-02-25,2016,2,25,8.0,-3.0,2.5
56,2016-02-26,2016,2,26,6.0,-2.0,2.0
57,2016-02-27,2016,2,27,10.0,0.0,5.0
58,2016-02-28,2016,2,28,3.0,-1.0,1.0
59,2016-02-29,2016,2,29,3.0,-3.0,0.0
60,2016-03-01,2016,3,1,3.0,-2.0,0.5
61,2016-03-02,2016,3,2,5.0,-3.0,1.0
62,2016-03-03,2016,3,3,7.0,-1.0,3.0
63,2016-03-04,2016,3,4,7.0,0.0,3.5
64,2016-03-05,2016,3,5,10.0,1.0,5.5
65,2016-03-06,2016,3,6,10.0,2.0,6.0
66,2016-03-07,2016,3,7,9.0,0.0,4.5
67,2016-03-08,2016,3,8,7.0,-5.0,1.0
68,2016-03-09,2016,3,9,6.0,-5.0,0.5
69,2016-03-10,2016,3,10,5.0,-1.0,2.0
70,2016-03-11,2016,3,11,7.0,0.0,3.5
71,2016-03-12,2016,3,12,5.0,-2.0,1.5
72,2016-03-13,2016,3,13,6.0,-3.0,1.5
73,2016-03-14,2016,3,14,7.0,-2.0,2.5
74,2016-03-15,2016,3,15,6.0,-3.0,1.5
75,2016-03-16,2016,3,16,6.0,-4.0,1.0
76,2016-03-17,2016,3,17,6.0,-7.0,-0.5
77,2016-03-18,2016,3,18,6.0,-8.0,-1.0
78,2016-03-19,2016,3,19,9.0,-2.0,3.5
79,2016-03-20,2016,3,20,8.0,1.0,4.5
80,2016-03-21,2016,3,21,8.0,1.0,4.5
81,2016-03-22,2016,3,22,6.0,-1.0,2.5
82,2016-03-23,2016,3,23,8.0,-2.0,3.0
83,2016-03-24,2016,3,24,9.0,-2.0,3.5
84,2016-03-25,2016,3,25,9.0,-2.0,3.5
85,2016-03-26,2016,3,26,8.0,-3.0,2.5
86,2016-03-27,2016,3,27,,,
87,2016-03-28,2016,3,28,,,
88,2016-03-29,2016,3,29,13.0,-3.0,5.0
89,2016-03-30,2016,3,30,16.0,-2.0,7.0
90,2016-03-31,2016,3,31,18.0,-1.0,8.5
91,2016-04-01,2016,4,1,21.0,-1.0,10.0
92,2016-04-02,2016,4,2,17.0,-2.0,7.5
93,2016-04-03,2016,4,3,15.0,2.0,8.5
94,2016-04-04,2016,4,4,8.0,4.0,6.0
95,2016-04-05,2016,4,5,9.0,-3.0,3.0
96,2016-04-06,2016,4,6,9.0,1.0,5.0
97,2016-04-07,2016,4,7,24.0,2.0,13.0
98,2016-04-08,2016,4,8,21.0,2.5,11.8
99,2016-04-09,2016,4,9,15.0,-2.0,6.5
100,2016-04-10,2016,4,10,16.0,-2.0,7.0
101,2016-04-11,2016,4,11,5.0,-2.0,1.5
102,2016-04-12,2016,4,12,12.5,0.0,6.3
103,2016-04-13,2016,4,13,12.0,-2.0,5.0
104,2016-04-14,2016,4,14,13.0,-2.0,5.5
105,2016-04-15,2016,4,15,13.0,-1.0,6.0
106,2016-04-16,2016,4,16,13.0,-1.0,6.0
107,2016-04-17,2016,4,17,18.0,6.0,12.0
108,2016-04-18,2016,4,18,19.0,6.0,12.5
109,2016-04-19,2016,4,19,21.0,4.0,12.5
110,2016-04-20,2016,4,20,26.0,2.0,14.0
111,2016-04-21,2016,4,21,22.0,-1.0,10.5
112,2016-04-22,2016,4,22,16.0,6.0,11.0
113,2016-04-23,2016,4,23,15.5,6.0,10.8
114,2016-04-24,2016,4,24,8.0,4.0,6.0
115,2016-04-25,2016,4,25,13.0,0.0,6.5
116,2016-04-26,2016,4,26,14.0,-3.0,5.5
117,2016-04-27,2016,4,27,15.0,0.0,7.5
118,2016-04-28,2016,4,28,16.0,0.0,8.0
119,2016-04-29,2016,4,29,13.5,5.0,9.3
120,2016-04-30,2016,4,30,15.0,0.0,7.5
121,2016-05-01,2016,5,1,22.0,0.0,11.0
122,2016-05-02,2016,5,2,25.5,4.0,14.8
123,2016-05-03,2016,5,3,23.0,5.0,14.0
124,2016-05-04,2016,5,4,21.0,6.0,13.5
125,2016-05-05,2016,5,5,19.5,1.0,10.3
126,2016-05-06,2016,5,6,21.0,-2.5,9.3
127,2016-05-07,2016,5,7,26.0,4.0,15.0
128,2016-05-08,2016,5,8,12.0,3.0,7.5
129,2016-05-09,2016,5,9,14.0,-2.0,6.0
130,2016-05-10,2016,5,10,15.0,-1.5,6.8
131,2016-05-11,2016,5,11,9.0,4.5,6.8
132,2016-05-12,2016,5,12,19.5,4.0,11.8
133,2016-05-13,2016,5,13,12.0,4.5,8.3
134,2016-05-14,2016,5,14,22.0,0.5,11.3
135,2016-05-15,2016,5,15,23.0,1.0,12.0
136,2016-05-16,2016,5,16,19.0,2.0,10.5
137,2016-05-17,2016,5,17,21.5,4.5,13.0
