,Date/Time,Year,Month,Day,Max_Temp,Min_Temp,Mean_Temp
0,2016-01-01,2016,1,1,0.0,-3.0,-1.5
1,2016-01-02,2016,1,2,-0.5,-8.0,-4.3
2,2016-01-03,2016,1,3,-1.0,-10.0,-5.5
3,2016-01-04,2016,1,4,-14.5,-23.0,-18.8
4,2016-01-05,2016,1,5,-11.0,-30.0,-20.5
5,2016-01-06,2016,1,6,0.0,-19.0,-9.5
6,2016-01-07,2016,1,7,-2.0,-16.0,-9.0
7,2016-01-08,2016,1,8,1.0,-13.0,-6.0
8,2016-01-09,2016,1,9,3.0,-4.0,-0.5
9,2016-01-10,2016,1,10,5.0,1.0,3.0
10,2016-01-11,2016,1,11,-10.0,-14.5,-12.3
11,2016-01-12,2016,1,12,-5.0,-15.0,-10.0
12,2016-01-13,2016,1,13,-11.0,-16.5,-13.8
13,2016-01-14,2016,1,14,-8.0,-20.0,-14.0
14,2016-01-15,2016,1,15,-7.0,-20.0,-13.5
15,2016-01-16,2016,1,16,-3.0,-10.0,-6.5
16,2016-01-17,2016,1,17,-6.5,-19.5,-13.0
17,2016-01-18,2016,1,18,-9.0,-15.0,-12.0
18,2016-01-19,2016,1,19,-11.0,-18.5,-14.8
19,2016-01-20,2016,1,20,-6.0,-16.0,-11.0
20,2016-01-21,2016,1,21,-7.0,-23.0,-15.0
21,2016-01-22,2016,1,22,-5.5,-24.0,-14.8
22,2016-01-23,2016,1,23,-10.0,-23.0,-16.5
23,2016-01-24,2016,1,24,-7.0,-26.0,-16.5
24,2016-01-25,2016,1,25,1.0,-14.0,-6.5
25,2016-01-26,2016,1,26,4.0,-8.0,-2.0
26,2016-01-27,2016,1,27,-3.0,-12.0,-7.5
27,2016-01-28,2016,1,28,0.0,-14.0,-7.0
28,2016-01-29,2016,1,29,0.0,-8.0,-4.0
29,2016-01-30,2016,1,30,2.0,-11.0,-4.5
30,2016-01-31,2016,1,31,7.0,-7.0,0.0
31,2016-02-01,2016,2,1,4.0,1.0,2.5
32,2016-02-02,2016,2,2,-1.5,-8.0,-4.8
33,2016-02-03,2016,2,3,7.0,-4.0,1.5
34,2016-02-04,2016,2,4,4.0,0.0,2.0
35,2016-02-05,2016,2,5,-2.5,-8.5,-5.5
36,2016-02-06,2016,2,6,0.0,-7.0,-3.5
37,2016-02-07,2016,2,7,-3.0,-8.5,-5.8
38,2016-02-08,2016,2,8,-7.0,-9.5,-8.3
39,2016-02-09,2016,2,9,-7.0,-9.5,-8.3
40,2016-02-10,2016,2,10,-4.0,-9.0,-6.5
41,2016-02-11,2016,2,11,-16.0,-18.0,-17.0
42,2016-02-12,2016,2,12,-6.0,-25.0,-15.5
43,2016-02-13,2016,2,13,,,
44,2016-02-14,2016,2,14,,,
45,2016-02-15,2016,2,15,,,
46,2016-02-16,2016,2,16,0.0,-12.0,-6.0
47,2016-02-17,2016,2,17,-1.0,-15.0,-8.0
48,2016-02-18,2016,2,18,-11.0,-24.0,-17.5
49,2016-02-19,2016,2,19,2.5,-28.0,-12.8
50,2016-02-20,2016,2,20,4.0,-6.0,-1.0
51,2016-02-21,2016,2,21,3.0,-7.0,-2.0
52,2016-02-22,2016,2,22,-7.5,-18.0,-12.8
53,2016-02-23,2016,2,23,-5.0,-21.0,-13.0
54,2016-02-24,2016,2,24,1.0,-8.0,-3.5
55,2016-02-25,2016,2,25,1.5,-2.0,-0.3
56,2016-02-26,2016,2,26,-8.5,-15.0,-11.8
57,2016-02-27,2016,2,27,1.5,-15.0,-6.8
58,2016-02-28,2016,2,28,-0.5,-8.5,-4.5
59,2016-02-29,2016,2,29,1.0,-8.5,-3.8
60,2016-03-01,2016,3,1,-9.0,-18.0,-13.5
61,2016-03-02,2016,3,2,-7.0,-15.0,-11.0
62,2016-03-03,2016,3,3,-12.0,-20.0,-16.0
63,2016-03-04,2016,3,4,-5.0,-23.0,-14.0
64,2016-03-05,2016,3,5,-1.5,-22.0,-11.8
65,2016-03-06,2016,3,6,1.5,-16.0,-7.3
66,2016-03-07,2016,3,7,4.5,-1.5,1.5
67,2016-03-08,2016,3,8,4.5,0.5,2.5
68,2016-03-09,2016,3,9,9.0,0.0,4.5
69,2016-03-10,2016,3,10,5.0,1.5,3.3
70,2016-03-11,2016,3,11,5.0,-0.5,2.3
71,2016-03-12,2016,3,12,8.0,-2.0,3.0
72,2016-03-13,2016,3,13,5.0,0.0,2.5
73,2016-03-14,2016,3,14,2.0,-0.5,0.8
74,2016-03-15,2016,3,15,4.5,1.0,2.8
75,2016-03-16,2016,3,16,8.5,2.0,5.3
76,2016-03-17,2016,3,17,11.5,0.0,5.8
77,2016-03-18,2016,3,18,1.5,-1.5,0.0
78,2016-03-19,2016,3,19,-1.0,-10.0,-5.5
79,2016-03-20,2016,3,20,1.0,-10.0,-4.5
80,2016-03-21,2016,3,21,4.0,-8.0,-2.0
81,2016-03-22,2016,3,22,4.0,-6.0,-1.0
82,2016-03-23,2016,3,23,4.0,-2.0,1.0
83,2016-03-24,2016,3,24,-0.5,-7.0,-3.8
84,2016-03-25,2016,3,25,5.0,-6.0,-0.5
85,2016-03-26,2016,3,26,,,
86,2016-03-27,2016,3,27,11.0,-5.0,3.0
87,2016-03-28,2016,3,28,8.0,0.0,4.0
88,2016-03-29,2016,3,29,,,
89,2016-03-30,2016,3,30,10.0,-3.0,3.5
90,2016-03-31,2016,3,31,16.0,3.0,9.5
91,2016-04-01,2016,4,1,14.0,6.0,10.0
92,2016-04-02,2016,4,2,8.0,-2.0,3.0
93,2016-04-03,2016,4,3,-5.0,-10.0,-7.5
94,2016-04-04,2016,4,4,-2.0,-10.0,-6.0
95,2016-04-05,2016,4,5,0.0,-11.0,-5.5
96,2016-04-06,2016,4,6,1.5,-8.0,-3.3
97,2016-04-07,2016,4,7,5.0,-2.0,1.5
98,2016-04-08,2016,4,8,1.5,-3.0,-0.8
99,2016-04-09,2016,4,9,0.0,-8.0,-4.0
100,2016-04-10,2016,4,10,2.0,-10.0,-4.0
101,2016-04-11,2016,4,11,8.0,-4.0,2.0
102,2016-04-12,2016,4,12,6.0,0.5,3.3
103,2016-04-13,2016,4,13,7.0,-2.0,2.5
104,2016-04-14,2016,4,14,11.0,-4.0,3.5
105,2016-04-15,2016,4,15,14.0,-3.0,5.5
106,2016-04-16,2016,4,16,16.0,-6.0,5.0
107,2016-04-17,2016,4,17,23.0,-1.5,10.8
108,2016-04-18,2016,4,18,14.0,3.0,8.5
109,2016-04-19,2016,4,19,14.0,0.5,7.3
110,2016-04-20,2016,4,20,14.0,-1.5,6.3
111,2016-04-21,2016,4,21,23.0,-3.0,10.0
112,2016-04-22,2016,4,22,14.0,9.0,11.5
113,2016-04-23,2016,4,23,11.0,1.0,6.0
114,2016-04-24,2016,4,24,12.0,-6.0,3.0
115,2016-04-25,2016,4,25,9.0,-1.0,4.0
116,2016-04-26,2016,4,26,10.5,0.0,5.3
117,2016-04-27,2016,4,27,8.0,-3.0,2.5
118,2016-04-28,2016,4,28,8.5,-5.0,1.8
119,2016-04-29,2016,4,29,12.0,-4.5,3.8
120,2016-04-30,2016,4,30,16.0,-4.0,6.0
121,2016-05-01,2016,5,1,9.0,3.0,6.0
122,2016-05-02,2016,5,2,9.0,5.0,7.0
123,2016-05-03,2016,5,3,14.0,-1.0,6.5
124,2016-05-04,2016,5,4,13.0,3.0,8.0
125,2016-05-05,2016,5,5,17.5,6.0,11.8
126,2016-05-06,2016,5,6,21.0,1.0,11.0
127,2016-05-07,2016,5,7,22.5,9.0,15.8
128,2016-05-08,2016,5,8,8.5,2.5,5.5
129,2016-05-09,2016,5,9,12.5,-1.5,5.5
130,2016-05-10,2016,5,10,19.5,-3.0,8.3
131,2016-05-11,2016,5,11,23.5,0.0,11.8
132,2016-05-12,2016,5,12,27.0,5.0,16.0
133,2016-05-13,2016,5,13,22.0,14.0,18.0
134,2016-05-14,2016,5,14,19.0,9.0,14.0
135,2016-05-15,2016,5,15,9.5,3.5,6.5
136,2016-05-16,2016,5,16,12.0,2.5,7.3
137,2016-05-17,2016,5,17,17.0,-3.5,6.8
138,2016-05-18,2016,5,18,18.5,5.0,11.8
139,2016-05-19,2016,5,19,21.0,5.0,13.0
140,2016-05-20,2016,5,20,24.5,0.0,12.3
141,2016-05-21,2016,5,21,25.5,7.5,16.5
142,2016-05-22,2016,5,22,27.0,7.0,17.0
143,2016-05-23,2016,5,23,28.0,7.0,17.5
144,2016-05-24,2016,5,24,31.0,7.0,19.0
145,2016-05-25,2016,5,25,31.0,13.0,22.0
146,2016-05-26,2016,5,26,25.0,13.0,19.0
147,2016-05-27,2016,5,27,32.0,13.0,22.5
148,2016-05-28,2016,5,28,32.0,13.0,22.5
149,2016-05-29,2016,5,29,31.5,18.0,24.8
150,2016-05-30,2016,5,30,31.5,18.0,24.8
151,2016-05-31,2016,5,31,25.0,13.5,19.3
152,2016-06-01,2016,6,1,24.0,10.0,17.0
153,2016-06-02,2016,6,2,22.0,13.0,17.5
154,2016-06-03,2016,6,3,29.0,12.0,20.5
155,2016-06-04,2016,6,4,27.0,11.0,19.0
156,2016-06-05,2016,6,5,20.0,11.0,15.5
157,2016-06-06,2016,6,6,23.0,16.0,19.5
158,2016-06-07,2016,6,7,19.0,13.0,16.0
159,2016-06-08,2016,6,8,13.0,8.0,10.5
160,2016-06-09,2016,6,9,17.0,7.0,12.0
161,2016-06-10,2016,6,10,21.0,8.0,14.5
162,2016-06-11,2016,6,11,15.0,8.0,11.5
163,2016-06-12,2016,6,12,12.5,8.0,10.3
164,2016-06-13,2016,6,13,21.5,9.0,15.3
165,2016-06-14,2016,6,14,26.5,6.0,16.3
166,2016-06-15,2016,6,15,29.0,8.0,18.5
167,2016-06-16,2016,6,16,28.0,8.0,18.0
168,2016-06-17,2016,6,17,30.0,8.0,19.0
169,2016-06-18,2016,6,18,32.0,9.0,20.5
170,2016-06-19,2016,6,19,34.0,16.0,25.0
171,2016-06-20,2016,6,20,34.0,18.0,26.0
172,2016-06-21,2016,6,21,24.5,15.0,19.8
173,2016-06-22,2016,6,22,23.0,10.0,16.5
174,2016-06-23,2016,6,23,25.0,8.0,16.5
175,2016-06-24,2016,6,24,28.0,6.0,17.0
176,2016-06-25,2016,6,25,33.0,9.0,21.0
177,2016-06-26,2016,6,26,34.0,10.0,22.0
178,2016-06-27,2016,6,27,29.0,21.0,25.0
179,2016-06-28,2016,6,28,27.0,18.0,22.5
180,2016-06-29,2016,6,29,23.0,16.0,19.5
181,2016-06-30,2016,6,30,29.0,11.0,20.0
182,2016-07-01,2016,7,1,24.0,10.0,17.0
183,2016-07-02,2016,7,2,29.0,13.0,21.0
184,2016-07-03,2016,7,3,,,
185,2016-07-04,2016,7,4,30.0,18.0,24.0
186,2016-07-05,2016,7,5,33.0,8.0,20.5
187,2016-07-06,2016,7,6,33.0,18.0,25.5
188,2016-07-07,2016,7,7,30.0,18.0,24.0
189,2016-07-08,2016,7,8,23.0,16.5,19.8
190,2016-07-09,2016,7,9,19.0,16.0,17.5
191,2016-07-10,2016,7,10,21.5,15.0,18.3
192,2016-07-11,2016,7,11,27.0,14.0,20.5
193,2016-07-12,2016,7,12,29.0,15.0,22.0
194,2016-07-13,2016,7,13,33.0,20.0,26.5
195,2016-07-14,2016,7,14,27.0,21.0,24.0
196,2016-07-15,2016,7,15,27.0,17.0,22.0
197,2016-07-16,2016,7,16,23.0,16.0,19.5
198,2016-07-17,2016,7,17,26.0,16.0,21.0
199,2016-07-18,2016,7,18,30.0,18.0,24.0
200,2016-07-19,2016,7,19,22.5,15.0,18.8
201,2016-07-20,2016,7,20,26.0,8.0,17.0
202,2016-07-21,2016,7,21,33.0,14.0,23.5
203,2016-07-22,2016,7,22,33.5,19.0,26.3
204,2016-07-23,2016,7,23,29.0,19.0,24.0
205,2016-07-24,2016,7,24,26.0,10.0,18.0
206,2016-07-25,2016,7,25,26.0,12.0,19.0
207,2016-07-26,2016,7,26,28.0,17.0,22.5
208,2016-07-27,2016,7,27,30.0,17.0,23.5
209,2016-07-28,2016,7,28,29.0,16.0,22.5
210,2016-07-29,2016,7,29,26.0,16.0,21.0
211,2016-07-30,2016,7,30,,,
212,2016-07-31,2016,7,31,30.0,21.0,25.5
213,2016-08-01,2016,8,1,32.0,10.0,21.0
214,2016-08-02,2016,8,2,30.0,18.0,24.0
