,Date/Time,Year,Month,Day,Max_Temp,Min_Temp,Mean_Temp
0,2016-01-01,2016,1,1,0.5,-2.5,-1.0
1,2016-01-02,2016,1,2,0.0,-3.5,-1.8
2,2016-01-03,2016,1,3,0.5,-4.5,-2.0
3,2016-01-04,2016,1,4,-15.5,-19.5,-17.5
4,2016-01-05,2016,1,5,-4.5,-23.0,-13.8
5,2016-01-06,2016,1,6,2.0,-20.0,-9.0
6,2016-01-07,2016,1,7,0.5,-14.0,-6.8
7,2016-01-08,2016,1,8,2.0,-14.5,-6.3
8,2016-01-09,2016,1,9,5.0,-6.5,-0.8
9,2016-01-10,2016,1,10,7.5,1.5,4.5
10,2016-01-11,2016,1,11,-6.0,-9.5,-7.8
11,2016-01-12,2016,1,12,-3.5,-13.5,-8.5
12,2016-01-13,2016,1,13,-10.0,-12.0,-11.0
13,2016-01-14,2016,1,14,-7.0,-16.0,-11.5
14,2016-01-15,2016,1,15,-7.0,-16.0,-11.5
15,2016-01-16,2016,1,16,,-10.0,
16,2016-01-17,2016,1,17,-4.0,-12.0,-8.0
17,2016-01-18,2016,1,18,-8.5,-12.5,-10.5
18,2016-01-19,2016,1,19,-9.5,-16.5,-13.0
19,2016-01-20,2016,1,20,-5.0,-11.5,-8.3
20,2016-01-21,2016,1,21,-8.0,-14.5,-11.3
21,2016-01-22,2016,1,22,-3.5,-13.0,-8.3
22,2016-01-23,2016,1,23,-8.5,-18.5,-13.5
23,2016-01-24,2016,1,24,-5.0,-20.0,-12.5
24,2016-01-25,2016,1,25,0.0,-8.0,-4.0
25,2016-01-26,2016,1,26,,-7.0,
26,2016-01-27,2016,1,27,-1.0,-6.0,-3.5
27,2016-01-28,2016,1,28,2.0,-10.5,-4.3
28,2016-01-29,2016,1,29,1.0,,
29,2016-01-30,2016,1,30,,-9.0,
30,2016-01-31,2016,1,31,12.0,-7.0,2.5
31,2016-02-01,2016,2,1,8.0,,
32,2016-02-02,2016,2,2,0.5,-6.0,-2.8
33,2016-02-03,2016,2,3,11.0,-4.0,3.5
34,2016-02-04,2016,2,4,5.0,1.0,3.0
35,2016-02-05,2016,2,5,-2.0,-5.0,-3.5
36,2016-02-06,2016,2,6,1.5,-6.0,-2.3
37,2016-02-07,2016,2,7,-2.5,-9.0,-5.8
38,2016-02-08,2016,2,8,-6.0,-10.0,-8.0
39,2016-02-09,2016,2,9,-6.5,-9.0,-7.8
40,2016-02-10,2016,2,10,-4.5,-7.5,-6.0
41,2016-02-11,2016,2,11,-14.0,-17.5,-15.8
42,2016-02-12,2016,2,12,-4.5,-24.0,-14.3
43,2016-02-13,2016,2,13,-24.0,-26.5,-25.3
44,2016-02-14,2016,2,14,-20.0,-29.0,-24.5
45,2016-02-15,2016,2,15,-4.0,-28.0,-16.0
46,2016-02-16,2016,2,16,0.0,-7.5,-3.8
47,2016-02-17,2016,2,17,0.5,-6.5,-3.0
