,Date/Time,Year,Month,Day,Max_Temp,Min_Temp,Mean_Temp
0,2016-01-01,2016,1,1,-2.1,-11.1,-6.6
1,2016-01-02,2016,1,2,-3.6,-13.7,-8.7
2,2016-01-03,2016,1,3,-7.6,-16.2,-11.9
3,2016-01-04,2016,1,4,-4.5,-13.4,-9.0
4,2016-01-05,2016,1,5,-7.7,-17.9,-12.8
5,2016-01-06,2016,1,6,-8.1,-12.8,-10.5
6,2016-01-07,2016,1,7,-8.2,-19.9,-14.1
7,2016-01-08,2016,1,8,-16.9,-21.0,-19.0
8,2016-01-09,2016,1,9,-20.3,-31.5,-25.9
9,2016-01-10,2016,1,10,-18.7,-31.0,-24.9
10,2016-01-11,2016,1,11,-16.2,-22.3,-19.3
11,2016-01-12,2016,1,12,-12.6,-20.0,-16.3
12,2016-01-13,2016,1,13,-9.6,-14.0,-11.8
13,2016-01-14,2016,1,14,-12.8,-21.5,-17.2
14,2016-01-15,2016,1,15,-19.9,-31.0,-25.5
15,2016-01-16,2016,1,16,-23.3,-33.1,-28.2
16,2016-01-17,2016,1,17,-19.9,-30.4,-25.2
17,2016-01-18,2016,1,18,-15.0,-30.6,-22.8
18,2016-01-19,2016,1,19,-10.4,-20.4,-15.4
19,2016-01-20,2016,1,20,-14.1,-20.5,-17.3
20,2016-01-21,2016,1,21,-13.0,-20.7,-16.9
21,2016-01-22,2016,1,22,-2.8,-15.0,-8.9
22,2016-01-23,2016,1,23,-3.8,-16.0,-9.9
23,2016-01-24,2016,1,24,-5.6,-10.0,-7.8
24,2016-01-25,2016,1,25,-4.3,-7.3,-5.8
25,2016-01-26,2016,1,26,0.1,-11.7,-5.8
26,2016-01-27,2016,1,27,3.2,-4.1,-0.5
27,2016-01-28,2016,1,28,0.5,-8.8,-4.2
28,2016-01-29,2016,1,29,2.6,-2.8,-0.1
29,2016-01-30,2016,1,30,-1.8,-9.1,-5.5
30,2016-01-31,2016,1,31,-2.7,-9.7,-6.2
31,2016-02-01,2016,2,1,-9.7,-16.5,-13.1
32,2016-02-02,2016,2,2,-6.9,-16.9,-11.9
33,2016-02-03,2016,2,3,-7.1,-15.8,-11.5
34,2016-02-04,2016,2,4,-7.9,-14.9,-11.4
35,2016-02-05,2016,2,5,-4.2,-13.2,-8.7
36,2016-02-06,2016,2,6,3.7,-4.9,-0.6
37,2016-02-07,2016,2,7,1.2,-11.3,-5.1
38,2016-02-08,2016,2,8,-3.9,-12.2,-8.1
39,2016-02-09,2016,2,9,-5.0,-8.9,-7.0
40,2016-02-10,2016,2,10,-7.8,-14.3,-11.1
41,2016-02-11,2016,2,11,-14.3,-22.2,-18.3
42,2016-02-12,2016,2,12,-18.3,-29.0,-23.7
43,2016-02-13,2016,2,13,-8.0,-18.7,-13.4
44,2016-02-14,2016,2,14,0.1,-13.1,-6.5
45,2016-02-15,2016,2,15,-4.5,-12.8,-8.7
46,2016-02-16,2016,2,16,-4.0,-11.5,-7.8
47,2016-02-17,2016,2,17,1.3,-10.8,-4.8
48,2016-02-18,2016,2,18,-0.8,-7.5,-4.2
49,2016-02-19,2016,2,19,-0.1,-15.5,-7.8
50,2016-02-20,2016,2,20,-14.4,-27.8,-21.1
51,2016-02-21,2016,2,21,-6.3,-25.3,-15.8
52,2016-02-22,2016,2,22,-3.4,-8.9,-6.2
53,2016-02-23,2016,2,23,-2.9,-10.1,-6.5
54,2016-02-24,2016,2,24,-3.5,-14.1,-8.8
55,2016-02-25,2016,2,25,-1.0,-20.3,-10.7
56,2016-02-26,2016,2,26,3.4,-5.4,-1.0
57,2016-02-27,2016,2,27,-0.5,-17.1,-8.8
58,2016-02-28,2016,2,28,-4.0,-25.4,-14.7
59,2016-02-29,2016,2,29,-18.5,-33.9,-26.2
60,2016-03-01,2016,3,1,-7.6,-30.9,-19.3
61,2016-03-02,2016,3,2,-8.0,-18.3,-13.2
62,2016-03-03,2016,3,3,-5.7,-18.0,-11.9
63,2016-03-04,2016,3,4,-1.2,-10.8,-6.0
64,2016-03-05,2016,3,5,4.8,-9.2,-2.2
65,2016-03-06,2016,3,6,1.0,-7.7,-3.4
66,2016-03-07,2016,3,7,-0.5,-8.3,-4.4
67,2016-03-08,2016,3,8,-0.5,-7.5,-4.0
68,2016-03-09,2016,3,9,-1.5,-4.5,-3.0
69,2016-03-10,2016,3,10,4.4,-3.8,0.3
70,2016-03-11,2016,3,11,5.9,-3.5,1.2
71,2016-03-12,2016,3,12,5.0,-6.1,-0.6
72,2016-03-13,2016,3,13,6.1,-1.3,2.4
73,2016-03-14,2016,3,14,6.4,-5.5,0.5
74,2016-03-15,2016,3,15,1.1,-6.7,-2.8
75,2016-03-16,2016,3,16,-6.0,-11.0,-8.5
76,2016-03-17,2016,3,17,-5.5,-11.8,-8.7
77,2016-03-18,2016,3,18,-4.5,-12.5,-8.5
78,2016-03-19,2016,3,19,-3.7,-11.5,-7.6
79,2016-03-20,2016,3,20,-0.9,-11.2,-6.1
80,2016-03-21,2016,3,21,-3.3,-7.4,-5.4
81,2016-03-22,2016,3,22,-5.6,-9.4,-7.5
82,2016-03-23,2016,3,23,-0.3,-9.9,-5.1
83,2016-03-24,2016,3,24,-1.6,-12.0,-6.8
84,2016-03-25,2016,3,25,-1.7,-16.8,-9.3
85,2016-03-26,2016,3,26,4.7,-3.6,0.6
86,2016-03-27,2016,3,27,-0.2,-11.1,-5.7
87,2016-03-28,2016,3,28,2.6,-8.1,-2.8
88,2016-03-29,2016,3,29,7.7,-0.8,3.5
89,2016-03-30,2016,3,30,4.8,-1.8,1.5
90,2016-03-31,2016,3,31,1.1,-8.0,-3.5
91,2016-04-01,2016,4,1,5.7,-7.6,-1.0
92,2016-04-02,2016,4,2,13.6,-4.1,4.8
93,2016-04-03,2016,4,3,-1.5,-8.7,-5.1
94,2016-04-04,2016,4,4,1.1,-11.0,-5.0
95,2016-04-05,2016,4,5,0.3,-2.4,-1.1
96,2016-04-06,2016,4,6,7.5,-3.2,2.2
97,2016-04-07,2016,4,7,1.4,-2.8,-0.7
98,2016-04-08,2016,4,8,0.8,-7.0,-3.1
99,2016-04-09,2016,4,9,3.9,-4.4,-0.3
100,2016-04-10,2016,4,10,-2.1,-8.4,-5.3
101,2016-04-11,2016,4,11,3.6,-11.0,-3.7
102,2016-04-12,2016,4,12,16.0,-2.7,6.7
103,2016-04-13,2016,4,13,11.3,1.7,6.5
104,2016-04-14,2016,4,14,13.9,0.7,7.3
105,2016-04-15,2016,4,15,4.0,-3.3,0.4
106,2016-04-16,2016,4,16,10.0,-4.8,2.6
107,2016-04-17,2016,4,17,14.6,-4.1,5.3
108,2016-04-18,2016,4,18,19.4,-1.5,9.0
109,2016-04-19,2016,4,19,20.7,0.7,10.7
110,2016-04-20,2016,4,20,17.2,-2.2,7.5
111,2016-04-21,2016,4,21,8.2,-6.1,1.1
112,2016-04-22,2016,4,22,7.8,1.4,4.6
113,2016-04-23,2016,4,23,9.1,1.1,5.1
114,2016-04-24,2016,4,24,8.9,-0.6,4.2
115,2016-04-25,2016,4,25,10.3,-2.4,4.0
116,2016-04-26,2016,4,26,11.5,-1.8,4.9
117,2016-04-27,2016,4,27,15.7,1.5,8.6
118,2016-04-28,2016,4,28,15.7,0.9,8.3
119,2016-04-29,2016,4,29,17.0,1.4,9.2
120,2016-04-30,2016,4,30,19.1,1.2,10.2
121,2016-05-01,2016,5,1,22.1,3.0,12.6
122,2016-05-02,2016,5,2,25.2,2.9,14.1
123,2016-05-03,2016,5,3,25.8,6.6,16.2
124,2016-05-04,2016,5,4,31.9,9.5,20.7
125,2016-05-05,2016,5,5,30.0,10.8,20.4
126,2016-05-06,2016,5,6,18.3,5.2,11.8
127,2016-05-07,2016,5,7,25.5,3.3,14.4
128,2016-05-08,2016,5,8,27.7,7.9,17.8
129,2016-05-09,2016,5,9,16.7,8.1,12.4
130,2016-05-10,2016,5,10,8.2,3.7,6.0
131,2016-05-11,2016,5,11,3.7,0.2,2.0
132,2016-05-12,2016,5,12,4.0,-0.4,1.8
133,2016-05-13,2016,5,13,13.4,-0.8,6.3
134,2016-05-14,2016,5,14,16.0,3.2,9.6
135,2016-05-15,2016,5,15,20.3,1.7,11.0
136,2016-05-16,2016,5,16,24.4,3.5,14.0
137,2016-05-17,2016,5,17,23.6,8.3,16.0
138,2016-05-18,2016,5,18,24.9,8.4,16.7
139,2016-05-19,2016,5,19,26.3,7.4,16.9
140,2016-05-20,2016,5,20,28.0,11.5,19.8
141,2016-05-21,2016,5,21,26.3,11.0,18.7
142,2016-05-22,2016,5,22,21.1,10.3,15.7
143,2016-05-23,2016,5,23,15.5,5.5,10.5
144,2016-05-24,2016,5,24,16.3,7.1,11.7
145,2016-05-25,2016,5,25,21.0,7.1,14.1
146,2016-05-26,2016,5,26,23.9,8.5,16.2
147,2016-05-27,2016,5,27,21.1,10.0,15.6
148,2016-05-28,2016,5,28,20.4,7.2,13.8
149,2016-05-29,2016,5,29,20.3,9.6,15.0
150,2016-05-30,2016,5,30,17.2,9.0,13.1
151,2016-05-31,2016,5,31,16.2,8.4,12.3
152,2016-06-01,2016,6,1,21.5,5.1,13.3
153,2016-06-02,2016,6,2,25.8,12.5,19.2
154,2016-06-03,2016,6,3,23.0,12.7,17.9
155,2016-06-04,2016,6,4,27.6,11.1,19.4
156,2016-06-05,2016,6,5,23.8,9.4,16.6
157,2016-06-06,2016,6,6,21.2,4.6,12.9
158,2016-06-07,2016,6,7,23.9,10.5,17.2
159,2016-06-08,2016,6,8,27.6,14.2,20.9
160,2016-06-09,2016,6,9,30.2,15.7,23.0
161,2016-06-10,2016,6,10,17.6,10.7,14.2
162,2016-06-11,2016,6,11,22.4,7.2,14.8
163,2016-06-12,2016,6,12,22.3,11.8,17.1
164,2016-06-13,2016,6,13,26.0,9.1,17.6
165,2016-06-14,2016,6,14,28.8,10.8,19.8
166,2016-06-15,2016,6,15,19.0,11.2,15.1
167,2016-06-16,2016,6,16,21.9,10.2,16.1
168,2016-06-17,2016,6,17,21.5,7.7,14.6
169,2016-06-18,2016,6,18,24.6,8.8,16.7
170,2016-06-19,2016,6,19,19.6,9.8,14.7
171,2016-06-20,2016,6,20,22.7,7.9,15.3
172,2016-06-21,2016,6,21,22.8,5.7,14.3
173,2016-06-22,2016,6,22,25.4,7.3,16.4
174,2016-06-23,2016,6,23,27.3,13.1,20.2
175,2016-06-24,2016,6,24,25.9,16.2,21.1
176,2016-06-25,2016,6,25,20.4,13.6,17.0
177,2016-06-26,2016,6,26,14.9,11.6,13.3
178,2016-06-27,2016,6,27,23.9,10.8,17.4
179,2016-06-28,2016,6,28,27.3,14.1,20.7
180,2016-06-29,2016,6,29,21.3,12.0,16.7
181,2016-06-30,2016,6,30,21.1,9.0,15.1
182,2016-07-01,2016,7,1,17.9,11.7,14.8
183,2016-07-02,2016,7,2,21.9,11.7,16.8
184,2016-07-03,2016,7,3,22.4,14.8,18.6
185,2016-07-04,2016,7,4,21.6,10.0,15.8
186,2016-07-05,2016,7,5,22.0,9.2,15.6
187,2016-07-06,2016,7,6,20.4,10.9,15.7
188,2016-07-07,2016,7,7,22.9,12.1,17.5
189,2016-07-08,2016,7,8,23.1,11.2,17.2
190,2016-07-09,2016,7,9,22.8,14.7,18.8
191,2016-07-10,2016,7,10,22.5,12.5,17.5
192,2016-07-11,2016,7,11,18.7,15.3,17.0
193,2016-07-12,2016,7,12,17.4,15.0,16.2
194,2016-07-13,2016,7,13,19.1,12.5,15.8
195,2016-07-14,2016,7,14,20.0,10.3,15.2
196,2016-07-15,2016,7,15,23.0,9.7,16.4
197,2016-07-16,2016,7,16,24.0,8.9,16.5
198,2016-07-17,2016,7,17,21.9,12.1,17.0
199,2016-07-18,2016,7,18,25.4,12.0,18.7
200,2016-07-19,2016,7,19,28.3,14.2,21.3
201,2016-07-20,2016,7,20,26.3,15.6,21.0
202,2016-07-21,2016,7,21,25.0,15.0,20.0
203,2016-07-22,2016,7,22,25.2,11.7,18.5
204,2016-07-23,2016,7,23,22.5,15.1,18.8
205,2016-07-24,2016,7,24,24.0,12.3,18.2
206,2016-07-25,2016,7,25,24.0,11.7,17.9
207,2016-07-26,2016,7,26,22.7,9.8,16.3
208,2016-07-27,2016,7,27,24.9,9.0,17.0
209,2016-07-28,2016,7,28,25.5,11.4,18.5
210,2016-07-29,2016,7,29,22.5,14.0,18.3
211,2016-07-30,2016,7,30,26.6,12.7,19.7
212,2016-07-31,2016,7,31,24.5,14.2,19.4
213,2016-08-01,2016,8,1,20.6,12.8,16.7
214,2016-08-02,2016,8,2,24.7,12.9,18.8
215,2016-08-03,2016,8,3,18.1,10.1,14.1
216,2016-08-04,2016,8,4,21.8,11.3,16.6
217,2016-08-05,2016,8,5,22.5,7.7,15.1
218,2016-08-06,2016,8,6,23.9,9.5,16.7
219,2016-08-07,2016,8,7,23.4,8.9,16.2
220,2016-08-08,2016,8,8,19.0,14.3,16.7
221,2016-08-09,2016,8,9,22.6,11.1,16.9
222,2016-08-10,2016,8,10,20.7,11.1,15.9
223,2016-08-11,2016,8,11,18.1,10.6,14.4
224,2016-08-12,2016,8,12,22.3,10.7,16.5
225,2016-08-13,2016,8,13,24.1,9.6,16.9
226,2016-08-14,2016,8,14,25.5,11.7,18.6
227,2016-08-15,2016,8,15,25.4,12.9,19.2
228,2016-08-16,2016,8,16,27.3,10.8,19.1
229,2016-08-17,2016,8,17,24.0,13.3,18.7
230,2016-08-18,2016,8,18,,10.2,
231,2016-08-19,2016,8,19,17.1,8.1,12.6
232,2016-08-20,2016,8,20,21.6,7.0,14.3
233,2016-08-21,2016,8,21,24.0,11.9,18.0
234,2016-08-22,2016,8,22,25.8,10.4,18.1
235,2016-08-23,2016,8,23,19.7,7.7,13.7
236,2016-08-24,2016,8,24,18.1,9.4,13.8
237,2016-08-25,2016,8,25,22.6,6.1,14.4
238,2016-08-26,2016,8,26,18.5,8.9,13.7
239,2016-08-27,2016,8,27,22.8,7.9,15.4
240,2016-08-28,2016,8,28,19.5,11.1,15.3
241,2016-08-29,2016,8,29,19.0,5.4,12.2
242,2016-08-30,2016,8,30,20.5,5.2,12.9
243,2016-08-31,2016,8,31,22.4,9.3,15.9
244,2016-09-01,2016,9,1,24.6,13.4,19.0
245,2016-09-02,2016,9,2,27.0,11.2,19.1
246,2016-09-03,2016,9,3,20.3,9.5,14.9
247,2016-09-04,2016,9,4,14.0,5.2,9.6
248,2016-09-05,2016,9,5,12.3,7.5,9.9
