,Date/Time,Year,Month,Day,Max_Temp,Min_Temp,Mean_Temp
0,2016-01-01,2016,1,1,-3.8,-7.7,-5.8
1,2016-01-02,2016,1,2,-2.3,-5.0,-3.7
2,2016-01-03,2016,1,3,-3.1,-18.6,-10.9
3,2016-01-04,2016,1,4,-15.7,-21.4,-18.6
4,2016-01-05,2016,1,5,-3.0,-21.2,-12.1
5,2016-01-06,2016,1,6,-0.1,-3.0,-1.6
6,2016-01-07,2016,1,7,1.5,-1.4,0.1
7,2016-01-08,2016,1,8,0.5,-2.7,-1.1
8,2016-01-09,2016,1,9,1.7,-3.0,-0.7
9,2016-01-10,2016,1,10,1.8,-17.9,-8.1
10,2016-01-11,2016,1,11,-13.6,-19.5,-16.6
11,2016-01-12,2016,1,12,-11.1,-20.8,-16.0
12,2016-01-13,2016,1,13,-16.0,-26.9,-21.5
13,2016-01-14,2016,1,14,-15.4,-23.5,-19.5
14,2016-01-15,2016,1,15,-10.4,-18.0,-14.2
15,2016-01-16,2016,1,16,-10.2,-20.0,-15.1
16,2016-01-17,2016,1,17,-13.8,-22.2,-18.0
17,2016-01-18,2016,1,18,-17.8,-25.9,-21.9
18,2016-01-19,2016,1,19,-10.8,-24.6,-17.7
19,2016-01-20,2016,1,20,-7.7,-12.0,-9.9
20,2016-01-21,2016,1,21,-7.6,-12.9,-10.3
21,2016-01-22,2016,1,22,-7.8,-11.9,-9.9
22,2016-01-23,2016,1,23,-9.2,-15.1,-12.2
23,2016-01-24,2016,1,24,-3.4,-12.8,-8.1
24,2016-01-25,2016,1,25,-2.0,-4.1,-3.1
25,2016-01-26,2016,1,26,-0.7,-11.5,-6.1
26,2016-01-27,2016,1,27,-2.8,-14.6,-8.7
27,2016-01-28,2016,1,28,-0.3,-17.9,-9.1
28,2016-01-29,2016,1,29,-13.5,-23.9,-18.7
29,2016-01-30,2016,1,30,0.6,-16.4,-7.9
30,2016-01-31,2016,1,31,2.0,-1.2,0.4
31,2016-02-01,2016,2,1,-1.2,-13.0,-7.1
32,2016-02-02,2016,2,2,-3.8,-14.8,-9.3
33,2016-02-03,2016,2,3,-0.4,-8.0,-4.2
34,2016-02-04,2016,2,4,-8.1,-17.7,-12.9
35,2016-02-05,2016,2,5,-5.0,-17.0,-11.0
36,2016-02-06,2016,2,6,-2.2,-12.2,-7.2
37,2016-02-07,2016,2,7,-4.4,-14.9,-9.7
38,2016-02-08,2016,2,8,-3.6,-5.0,-4.3
39,2016-02-09,2016,2,9,-4.6,-15.6,-10.1
40,2016-02-10,2016,2,10,-15.6,-21.8,-18.7
41,2016-02-11,2016,2,11,-16.0,-26.7,-21.4
42,2016-02-12,2016,2,12,-13.5,-30.7,-22.1
43,2016-02-13,2016,2,13,-24.2,-36.4,-30.3
44,2016-02-14,2016,2,14,-15.3,-33.5,-24.4
45,2016-02-15,2016,2,15,-8.5,-18.5,-13.5
46,2016-02-16,2016,2,16,-3.8,-9.1,-6.5
47,2016-02-17,2016,2,17,-5.2,-20.0,-12.6
48,2016-02-18,2016,2,18,-4.7,-21.1,-12.9
49,2016-02-19,2016,2,19,2.2,-9.5,-3.7
50,2016-02-20,2016,2,20,2.4,-0.3,1.1
51,2016-02-21,2016,2,21,-0.2,-17.5,-8.9
52,2016-02-22,2016,2,22,-10.3,-18.6,-14.5
53,2016-02-23,2016,2,23,-4.6,-17.6,-11.1
54,2016-02-24,2016,2,24,-1.6,-13.4,-7.5
55,2016-02-25,2016,2,25,-3.1,-15.4,-9.3
56,2016-02-26,2016,2,26,-7.7,-18.3,-13.0
57,2016-02-27,2016,2,27,2.1,-9.3,-3.6
58,2016-02-28,2016,2,28,-9.4,-14.5,-12.0
59,2016-02-29,2016,2,29,-5.4,-23.0,-14.2
60,2016-03-01,2016,3,1,-12.4,-23.5,-18.0
61,2016-03-02,2016,3,2,-12.6,-23.0,-17.8
62,2016-03-03,2016,3,3,-9.2,-26.9,-18.1
63,2016-03-04,2016,3,4,-2.5,-16.5,-9.5
64,2016-03-05,2016,3,5,-0.7,-11.8,-6.3
65,2016-03-06,2016,3,6,-0.3,-9.7,-5.0
66,2016-03-07,2016,3,7,6.7,-2.6,2.1
67,2016-03-08,2016,3,8,6.5,-3.1,1.7
68,2016-03-09,2016,3,9,8.0,-0.3,3.9
69,2016-03-10,2016,3,10,-0.3,-4.4,-2.4
70,2016-03-11,2016,3,11,2.6,-4.2,-0.8
71,2016-03-12,2016,3,12,10.1,-2.8,3.7
72,2016-03-13,2016,3,13,6.2,-3.1,1.6
73,2016-03-14,2016,3,14,3.5,-0.1,1.7
74,2016-03-15,2016,3,15,8.5,0.5,4.5
75,2016-03-16,2016,3,16,2.7,1.1,1.9
76,2016-03-17,2016,3,17,5.1,-2.9,1.1
77,2016-03-18,2016,3,18,-1.8,-9.7,-5.8
78,2016-03-19,2016,3,19,-1.6,-13.6,-7.6
79,2016-03-20,2016,3,20,1.8,-9.6,-3.9
80,2016-03-21,2016,3,21,-1.4,-8.9,-5.2
81,2016-03-22,2016,3,22,-0.9,-10.6,-5.8
82,2016-03-23,2016,3,23,-1.8,-10.8,-6.3
83,2016-03-24,2016,3,24,-5.5,-7.9,-6.7
84,2016-03-25,2016,3,25,2.4,-9.9,-3.8
85,2016-03-26,2016,3,26,4.3,-9.0,-2.4
86,2016-03-27,2016,3,27,5.8,-4.1,0.9
87,2016-03-28,2016,3,28,4.8,-4.1,0.4
88,2016-03-29,2016,3,29,4.6,-7.4,-1.4
89,2016-03-30,2016,3,30,4.2,-3.3,0.5
90,2016-03-31,2016,3,31,2.3,0.5,1.4
91,2016-04-01,2016,4,1,0.6,-3.6,-1.5
92,2016-04-02,2016,4,2,-1.2,-12.6,-6.9
93,2016-04-03,2016,4,3,-7.5,-19.2,-13.4
94,2016-04-04,2016,4,4,-5.5,-15.9,-10.7
95,2016-04-05,2016,4,5,-0.7,-16.2,-8.5
96,2016-04-06,2016,4,6,-2.7,-4.5,-3.6
97,2016-04-07,2016,4,7,-4.1,-10.1,-7.1
98,2016-04-08,2016,4,8,-3.1,-13.4,-8.3
99,2016-04-09,2016,4,9,-4.1,-16.4,-10.3
100,2016-04-10,2016,4,10,-1.8,-16.0,-8.9
101,2016-04-11,2016,4,11,3.4,-4.5,-0.6
102,2016-04-12,2016,4,12,1.3,-4.1,-1.4
