,Date/Time,Year,Month,Day,Max_Temp,Min_Temp,Mean_Temp
0,2016-01-01,2016,1,1,-2.1,-8.6,-5.4
1,2016-01-02,2016,1,2,-0.6,-10.3,-5.5
2,2016-01-03,2016,1,3,-0.4,-7.1,-3.8
3,2016-01-04,2016,1,4,-7.1,-17.5,-12.3
4,2016-01-05,2016,1,5,-7.9,-21.3,-14.6
5,2016-01-06,2016,1,6,-3.5,-14.4,-9.0
6,2016-01-07,2016,1,7,2.3,-8.0,-2.9
7,2016-01-08,2016,1,8,-1.8,-13.3,-7.6
8,2016-01-09,2016,1,9,-2.8,-9.4,-6.1
9,2016-01-10,2016,1,10,3.1,-4.8,-0.9
10,2016-01-11,2016,1,11,7.6,-9.9,-1.2
11,2016-01-12,2016,1,12,-5.8,-13.6,-9.7
12,2016-01-13,2016,1,13,-3.0,-9.0,-6.0
13,2016-01-14,2016,1,14,-8.8,-15.0,-11.9
14,2016-01-15,2016,1,15,-7.4,-16.6,-12.0
15,2016-01-16,2016,1,16,-5.0,-16.9,-11.0
16,2016-01-17,2016,1,17,0.3,-7.2,-3.5
17,2016-01-18,2016,1,18,-7.0,-16.1,-11.6
18,2016-01-19,2016,1,19,-6.6,-13.9,-10.3
19,2016-01-20,2016,1,20,-2.8,-8.8,-5.8
20,2016-01-21,2016,1,21,-5.0,-11.1,-8.1
21,2016-01-22,2016,1,22,-4.7,-15.5,-10.1
22,2016-01-23,2016,1,23,-3.7,-19.9,-11.8
23,2016-01-24,2016,1,24,-2.3,-18.6,-10.5
24,2016-01-25,2016,1,25,-1.0,-15.6,-8.3
25,2016-01-26,2016,1,26,4.8,-15.1,-5.2
26,2016-01-27,2016,1,27,3.6,-10.7,-3.6
27,2016-01-28,2016,1,28,-0.4,-11.2,-5.8
28,2016-01-29,2016,1,29,-1.0,-7.3,-4.2
29,2016-01-30,2016,1,30,1.7,-5.7,-2.0
30,2016-01-31,2016,1,31,3.9,-3.0,0.5
31,2016-02-01,2016,2,1,9.0,-3.9,2.6
32,2016-02-02,2016,2,2,-3.5,-13.5,-8.5
33,2016-02-03,2016,2,3,-0.9,-15.6,-8.3
34,2016-02-04,2016,2,4,9.2,-1.3,4.0
35,2016-02-05,2016,2,5,1.4,-10.0,-4.3
36,2016-02-06,2016,2,6,-3.3,-17.4,-10.4
37,2016-02-07,2016,2,7,0.1,-12.8,-6.4
38,2016-02-08,2016,2,8,-7.1,-14.3,-10.7
39,2016-02-09,2016,2,9,-5.5,-7.8,-6.7
40,2016-02-10,2016,2,10,-2.1,-13.7,-7.9
41,2016-02-11,2016,2,11,-2.8,-10.2,-6.5
42,2016-02-12,2016,2,12,-10.0,-25.2,-17.6
43,2016-02-13,2016,2,13,-10.2,-30.1,-20.2
44,2016-02-14,2016,2,14,-13.5,-19.9,-16.7
45,2016-02-15,2016,2,15,-7.3,-20.7,-14.0
46,2016-02-16,2016,2,16,10.4,-14.8,-2.2
47,2016-02-17,2016,2,17,9.9,-3.3,3.3
48,2016-02-18,2016,2,18,-0.1,-10.4,-5.3
49,2016-02-19,2016,2,19,1.2,-14.6,-6.7
50,2016-02-20,2016,2,20,1.7,-10.1,-4.2
51,2016-02-21,2016,2,21,5.1,-5.2,-0.1
52,2016-02-22,2016,2,22,-3.6,-14.5,-9.1
53,2016-02-23,2016,2,23,-5.0,-17.8,-11.4
54,2016-02-24,2016,2,24,0.0,-12.8,-6.4
55,2016-02-25,2016,2,25,12.2,-0.1,6.1
56,2016-02-26,2016,2,26,5.1,-9.6,-2.3
