,Date/Time,Year,Month,Day,Max_Temp,Min_Temp,Mean_Temp
0,2015-01-01,2015,1,1,-2.0,-11.0,-6.5
1,2015-01-02,2015,1,2,0.0,-3.5,-1.8
2,2015-01-03,2015,1,3,-5.0,-14.0,-9.5
3,2015-01-04,2015,1,4,3.0,-17.0,-7.0
4,2015-01-05,2015,1,5,5.0,-13.0,-4.0
5,2015-01-06,2015,1,6,-4.0,-10.0,-7.0
6,2015-01-07,2015,1,7,-5.0,-11.0,-8.0
7,2015-01-08,2015,1,8,-6.0,-12.0,-9.0
8,2015-01-09,2015,1,9,3.0,-24.0,-10.5
9,2015-01-10,2015,1,10,-3.0,-7.0,-5.0
10,2015-01-11,2015,1,11,-6.0,-14.0,-10.0
11,2015-01-12,2015,1,12,0.0,-18.5,-9.3
12,2015-01-13,2015,1,13,-3.0,-13.0,-8.0
13,2015-01-14,2015,1,14,-3.0,-20.0,-11.5
14,2015-01-15,2015,1,15,-2.0,-12.5,-7.3
15,2015-01-16,2015,1,16,2.0,-4.0,-1.0
16,2015-01-17,2015,1,17,0.0,-5.0,-2.5
17,2015-01-18,2015,1,18,-6.0,-14.0,-10.0
18,2015-01-19,2015,1,19,7.0,-15.0,-4.0
19,2015-01-20,2015,1,20,0.0,-1.0,-0.5
20,2015-01-21,2015,1,21,2.0,-4.0,-1.0
21,2015-01-22,2015,1,22,0.0,-11.0,-5.5
22,2015-01-23,2015,1,23,2.0,-5.0,-1.5
23,2015-01-24,2015,1,24,7.0,-15.5,-4.3
24,2015-01-25,2015,1,25,10.0,-5.0,2.5
25,2015-01-26,2015,1,26,-1.0,-6.5,-3.8
26,2015-01-27,2015,1,27,1.0,-12.5,-5.8
27,2015-01-28,2015,1,28,7.0,-4.0,1.5
28,2015-01-29,2015,1,29,0.0,-2.0,-1.0
29,2015-01-30,2015,1,30,,,
30,2015-01-31,2015,1,31,,,
31,2015-02-01,2015,2,1,7.0,-2.0,2.5
32,2015-02-02,2015,2,2,4.0,-9.0,-2.5
33,2015-02-03,2015,2,3,8.0,-10.0,-1.0
34,2015-02-04,2015,2,4,-4.0,-12.5,-8.3
35,2015-02-05,2015,2,5,7.0,-18.0,-5.5
